translation,book,chapter,verse,text
NIV2011,11,9,6,The Hebrew is plural.
NIV2011,11,9,8,"See some Septuagint manuscripts, Old Latin, Syriac, Arabic and Targum; Hebrew <em>And though this temple is now imposing, all</em>"
NIV2011,11,9,13,<em>Kabul </em>sounds like the Hebrew for <em>good-for-nothing.</em>
NIV2011,11,9,14,"That is, about 4 1/2 tons or about 4 metric tons"
NIV2011,11,9,15,Or <em>the Millo</em>; also in verse 24
NIV2011,11,9,18,The Hebrew may also be read <em>Tamar.</em>
NIV2011,11,9,19,Or <em>charioteers</em>
NIV2011,11,9,21,"The Hebrew term refers to the irrevocable giving over of things or persons to the LORD, often by totally destroying them."
NIV2011,11,9,26,Or <em>the Sea of Reeds</em>
NIV2011,11,9,28,"That is, about 16 tons or about 14 metric tons"
NIV2011,11,10,5,Or <em>the ascent by which he went up to</em>
NIV2011,11,10,10,"That is, about 4 1/2 tons or about 4 metric tons"
NIV2011,11,10,11,Probably a variant of <em>algumwood</em>; also in verse 12
NIV2011,11,10,12,The meaning of the Hebrew for this word is uncertain.
NIV2011,11,10,14,"That is, about 25 tons or about 23 metric tons"
NIV2011,11,10,16,"That is, about 15 pounds or about 6.9 kilograms; also in verse 29"
NIV2011,11,10,17,"That is, about 3 3/4 pounds or about 1.7 kilograms; or perhaps reference is to double minas, that is, about 7 1/2 pounds or about 3.5 kilograms."
NIV2011,11,10,22,Hebrew <em>of ships of Tarshish</em>
NIV2011,11,10,26,Or <em>charioteers</em>
NIV2011,11,10,28,Probably <em>Cilicia</em>
NIV2011,11,10,29,"That is, about 3 3/4 pounds or about 1.7 kilograms"
NIV2011,11,11,27,Or <em>the Millo</em>
NIV2011,11,11,33,"Hebrew; Septuagint, Vulgate and Syriac <em>because he has</em>"
NIV2011,11,12,2,Or <em>he remained in</em>
NIV2011,11,12,18,Some Septuagint manuscripts and Syriac (see also 4:6 and 5:14); Hebrew <em>Adoram</em>
NIV2011,11,12,25,"Hebrew <em>Penuel, </em>a variant of <em>Peniel</em>"
NIV2011,11,12,30,Probable reading of the original Hebrew text; Masoretic Text <em>people went to the one as far as Dan</em>
NIV2011,11,14,10,Or <em>Israel—every ruler or leader</em>
NIV2011,11,14,14,The meaning of the Hebrew for this sentence is uncertain.
NIV2011,11,14,15,"That is, wooden symbols of the goddess Asherah; here and elsewhere in 1 Kings"
NIV2011,11,14,31,Some Hebrew manuscripts and Septuagint (see also <a href='/NIV2011/14/12/16'>2 Chron. 12:16</a>); most Hebrew manuscripts <em>Abijam</em>
NIV2011,11,15,1,Some Hebrew manuscripts and Septuagint (see also <a href='/NIV2011/14/12/16'>2 Chron. 12:16</a>); most Hebrew manuscripts <em>Abijam</em>; also in verses 7 and 8
NIV2011,11,15,2,A variant of <em>Absalom</em>; also in verse 10
NIV2011,11,15,6,"Some Hebrew manuscripts and Syriac <em>Abijam </em>(that is, Abijah); most Hebrew manuscripts <em>Rehoboam</em>"
NIV2011,11,16,24,"That is, about 150 pounds or about 68 kilograms"
NIV2011,11,17,1,"Or <em>Tishbite, of the settlers</em>"
NIV2011,11,18,32,"That is, probably about 24 pounds or about 11 kilograms"
NIV2011,11,19,3,Or <em>Elijah saw</em>
NIV2011,11,20,12,Or <em>in Sukkoth</em>; also in verse 16
NIV2011,11,20,39,"That is, about 75 pounds or about 34 kilograms"
NIV2011,11,20,42,"The Hebrew term refers to the irrevocable giving over of things or persons to the LORD, often by totally destroying them."
NIV2011,11,21,21,Or <em>Israel—every ruler or leader</em>
NIV2011,11,21,23,"Most Hebrew manuscripts; a few Hebrew manuscripts, Vulgate and Syriac (see also <a href='/NIV2011/12/9/26'>2 Kings 9:26</a>) <em>the plot of ground at</em>"
NIV2011,11,22,24,Or <em>Spirit of</em>
NIV2011,11,22,38,Or <em>Samaria and cleaned the weapons</em>
NIV2011,11,22,43,"In Hebrew texts this sentence (<a href='/NIV2011/11/22/43'>22:43b</a>) is numbered 22:44, and 22:44-53 is numbered 22:45-54."
NIV2011,11,22,48,Hebrew <em>of ships of Tarshish</em>
NIV2011,12,1,8,Or <em>He was a hairy man</em>
NIV2011,12,1,17,"Hebrew <em>Jehoram, </em>a variant of <em>Joram</em>"
NIV2011,12,3,1,"Hebrew <em>Jehoram, </em>a variant of <em>Joram</em>; also in verse 6"
NIV2011,12,3,11,"That is, he was Elijah’s personal servant."
NIV2011,12,5,1,"The Hebrew for <em>leprosy </em>was used for various diseases affecting the skin; also in verses 3, 6, 7, 11 and 27."
NIV2011,12,5,5,"That is, about 750 pounds or about 340 kilograms"
NIV2011,12,5,5,"That is, about 150 pounds or about 69 kilograms"
NIV2011,12,5,22,"That is, about 75 pounds or about 34 kilograms"
NIV2011,12,6,25,"That is, about 2 pounds or about 920 grams"
NIV2011,12,6,25,"That is, probably about 1/4 pound or about 100 grams"
NIV2011,12,6,25,Or <em>of doves’ dung</em>
NIV2011,12,6,25,"That is, about 2 ounces or about 58 grams"
NIV2011,12,7,1,"That is, probably about 12 pounds or about 5.5 kilograms of flour; also in verses 16 and 18"
NIV2011,12,7,1,"That is, about 2/5 ounce or about 12 grams; also in verses 16 and 18"
NIV2011,12,7,1,"That is, probably about 20 pounds or about 9 kilograms of barley; also in verses 16 and 18"
NIV2011,12,7,3,The Hebrew for <em>leprosy </em>was used for various diseases affecting the skin; also in verse 8.
NIV2011,12,8,10,"The Hebrew may also be read <em>Go and say, ‘You will certainly not recover,’ for.</em>"
NIV2011,12,8,21,"Hebrew <em>Joram, </em>a variant of <em>Jehoram</em>; also in verses 23 and 24"
NIV2011,12,8,29,"Hebrew <em>Ramah, </em>a variant of <em>Ramoth</em>"
NIV2011,12,9,8,Or <em>Israel—every ruler or leader</em>
NIV2011,12,9,15,"Hebrew <em>Jehoram, </em>a variant of <em>Joram</em>; also in verses 17 and 21-24"
NIV2011,12,9,26,See <a href='/NIV2011/11/21/19'>1 Kings 21:19</a>.
NIV2011,12,9,27,Or <em>fled by way of the garden house</em>
NIV2011,12,9,31,"Or <em>“Was there peace for Zimri, who murdered his master?”</em>"
NIV2011,12,9,36,See <a href='/NIV2011/11/21/23'>1 Kings 21:23</a>.
NIV2011,12,10,1,Hebrew; some Septuagint manuscripts and Vulgate <em>of the city</em>
NIV2011,12,11,2,"Hebrew <em>Joram, </em>a variant of <em>Jehoram</em>"
NIV2011,12,11,8,Or <em>approaches the precincts</em>
NIV2011,12,11,15,Or <em>out from the precincts</em>
NIV2011,12,11,21,"Hebrew <em>Jehoash, </em>a variant of <em>Joash</em>"
NIV2011,12,11,21,In Hebrew texts this verse (<a href='/NIV2011/12/11/21'>11:21</a>) is numbered 12:1.
NIV2011,12,12,1,In Hebrew texts 12:1-21 is numbered 12:2-22
NIV2011,12,12,1,"Hebrew <em>Jehoash, </em>a variant of <em>Joash</em>; also in verses 2, 4, 6, 7 and 18"
NIV2011,12,12,16,Or <em>purification offerings</em>
NIV2011,12,13,6,"That is, a wooden symbol of the goddess Asherah; here and elsewhere in 2 Kings"
NIV2011,12,13,9,"Hebrew <em>Joash, </em>a variant of <em>Jehoash</em>; also in verses 12-14 and 25"
NIV2011,12,14,1,"Hebrew <em>Joash, </em>a variant of <em>Jehoash</em>; also in verses 13, 23 and 27"
NIV2011,12,14,6,<a href='/NIV2011/5/24/16'>Deut. 24:16</a>
NIV2011,12,14,13,"That is, about 600 feet or about 180 meters"
NIV2011,12,14,21,Also called <em>Uzziah</em>
NIV2011,12,14,25,Hebrew <em>the Sea of the Arabah</em>
NIV2011,12,14,26,"Or <em>Israel was suffering. They were without a ruler or leader, and</em>"
NIV2011,12,15,1,"Also called <em>Uzziah</em>; also in verses 6, 7, 8, 17, 23 and 27"
NIV2011,12,15,5,The Hebrew for <em>leprosy </em>was used for various diseases affecting the skin.
NIV2011,12,15,5,Or <em>in a house where he was relieved of responsibilities</em>
NIV2011,12,15,10,Hebrew; some Septuagint manuscripts <em>in Ibleam</em>
NIV2011,12,15,12,<a href='/NIV2011/12/10/30'>2 Kings 10:30</a>
NIV2011,12,15,19,Also called <em>Tiglath-Pileser</em>
NIV2011,12,15,19,"That is, about 38 tons or about 34 metric tons"
NIV2011,12,15,20,"That is, about 1 1/4 pounds or about 575 grams"
NIV2011,12,16,12,Or <em>and went up</em>
NIV2011,12,16,18,Or <em>the dais of his throne </em>(see Septuagint)
NIV2011,12,17,4,<em>So </em>is probably an abbreviation for <em>Osorkon.</em>
NIV2011,12,17,12,"<a href='/NIV2011/2/20/4'>Exodus 20:4</a>,<a href='/NIV2011/2/20/5'>5</a>"
NIV2011,12,18,2,"Hebrew <em>Abi, </em>a variant of <em>Abijah</em>"
NIV2011,12,18,4,<em>Nehushtan </em>sounds like the Hebrew for both <em>bronze </em>and <em>snake</em><em>.</em>
NIV2011,12,18,14,"That is, about 11 tons or about 10 metric tons"
NIV2011,12,18,14,"That is, about 1 ton or about 1 metric ton"
NIV2011,12,18,24,Or <em>charioteers</em>
NIV2011,12,19,9,"That is, the upper Nile region"
NIV2011,12,22,17,Or <em>by everything they have done</em>
NIV2011,12,22,19,"That is, their names would be used in cursing (see <a href='/NIV2011/24/29/22'>Jer. 29:22</a>); or, others would see that they are cursed."
NIV2011,12,23,11,The meaning of the Hebrew for this word is uncertain.
NIV2011,12,23,27,<a href='/NIV2011/11/8/29'>1 Kings 8:29</a>
NIV2011,12,23,33,"That is, about 3 3/4 tons or about 3.4 metric tons"
NIV2011,12,23,33,"That is, about 75 pounds or about 34 kilograms"
NIV2011,12,24,2,Or <em>Chaldean</em>
NIV2011,12,25,3,Probable reading of the original Hebrew text (see <a href='/NIV2011/24/52/6'>Jer. 52:6</a>); Masoretic Text does not have <em>fourth</em>.
NIV2011,12,25,4,"Or <em>Chaldeans</em>; also in verses 13, 25 and 26"
NIV2011,12,25,4,Or <em>the Jordan Valley</em>
NIV2011,12,25,5,Or <em>Chaldean</em>; also in verses 10 and 24
NIV2011,12,25,17,"That is, about 27 feet or about 8.1 meters"
NIV2011,12,25,17,"That is, about 4 1/2 feet or about 1.4 meters"
NIV2011,13,1,4,Septuagint; Hebrew does not have this line.
NIV2011,13,1,5,"<em>Sons </em>may mean <em>descendants </em>or <em>successors </em>or <em>nations</em>; also in verses 6-9, 17 and 23."
NIV2011,13,1,6,Many Hebrew manuscripts and Vulgate (see also Septuagint and <a href='/NIV2011/1/10/3'>Gen. 10:3</a>); most Hebrew manuscripts <em>Diphath</em>
NIV2011,13,1,10,"<em>Father </em>may mean <em>ancestor </em>or <em>predecessor </em>or <em>founder</em>; also in verses 11, 13, 18 and 20."
NIV2011,13,1,13,"Or <em>of the Sidonians, the foremost</em>"
NIV2011,13,1,17,One Hebrew manuscript and some Septuagint manuscripts (see also <a href='/NIV2011/1/10/23'>Gen. 10:23</a>); most Hebrew manuscripts do not have this line.
NIV2011,13,1,19,<em>Peleg </em>means <em>division.</em>
NIV2011,13,1,22,Some Hebrew manuscripts and Syriac (see also <a href='/NIV2011/1/10/28'>Gen. 10:28</a>); most Hebrew manuscripts <em>Ebal</em>
NIV2011,13,1,24,"Hebrew; some Septuagint manuscripts <em>Arphaxad, Cainan </em>(see also <a href=C:@10 11:10>note</a> at <a href='/NIV2011/1/11/10'>Gen. 11:10</a>)"
NIV2011,13,1,36,"Many Hebrew manuscripts, some Septuagint manuscripts and Syriac (see also <a href='/NIV2011/1/36/11'>Gen. 36:11</a>); most Hebrew manuscripts <em>Zephi</em>"
NIV2011,13,1,36,"Some Septuagint manuscripts (see also <a href='/NIV2011/1/36/12'>Gen. 36:12</a>); Hebrew <em>Gatam, Kenaz, Timna and Amalek</em>"
NIV2011,13,1,40,Many Hebrew manuscripts and some Septuagint manuscripts (see also <a href='/NIV2011/1/36/23'>Gen. 36:23</a>); most Hebrew manuscripts <em>Alian</em>
NIV2011,13,1,41,Many Hebrew manuscripts and some Septuagint manuscripts (see also <a href='/NIV2011/1/36/26'>Gen. 36:26</a>); most Hebrew manuscripts <em>Hamran</em>
NIV2011,13,1,42,"Many Hebrew and Septuagint manuscripts (see also <a href='/NIV2011/1/36/27'>Gen. 36:27</a>); most Hebrew manuscripts <em>Zaavan, Jaakan</em>"
NIV2011,13,1,42,"See <a href='/NIV2011/1/36/28'>Gen. 36:28</a>; Hebrew <em>Dishon, </em>a variant of <em>Dishan</em>"
NIV2011,13,1,48,Possibly the Euphrates
NIV2011,13,1,50,"Many Hebrew manuscripts, some Septuagint manuscripts, Vulgate and Syriac (see also <a href='/NIV2011/1/36/39'>Gen. 36:39</a>); most Hebrew manuscripts <em>Pai</em>"
NIV2011,13,2,6,"Many Hebrew manuscripts, some Septuagint manuscripts and Syriac (see also <a href='/NIV2011/11/4/31'>1 Kings 4:31</a>); most Hebrew manuscripts <em>Dara</em>"
NIV2011,13,2,7,<em>Achar </em>means <em>trouble</em>; <em>Achar </em>is called <em>Achan </em>in Joshua.
NIV2011,13,2,7,"The Hebrew term refers to the irrevocable giving over of things or persons to the LORD, often by totally destroying them."
NIV2011,13,2,9,"Hebrew <em>Kelubai, </em>a variant of <em>Caleb</em>"
NIV2011,13,2,11,Septuagint (see also <a href='/NIV2011/8/4/21'>Ruth 4:21</a>); Hebrew <em>Salma</em>
NIV2011,13,2,23,Or <em>captured the settlements of Jair</em>
NIV2011,13,2,24,"<em>Father </em>may mean <em>civic leader </em>or <em>military leader</em>; also in verses 42, 45, 49-52 and possibly elsewhere."
NIV2011,13,2,25,"Or <em>Oren and Ozem, by</em>"
NIV2011,13,2,42,The meaning of the Hebrew for this phrase is uncertain.
NIV2011,13,2,55,Or <em>of the Sopherites</em>
NIV2011,13,2,55,Or <em>father of Beth Rekab</em>
NIV2011,13,3,5,"Hebrew <em>Shimea, </em>a variant of <em>Shammua</em>"
NIV2011,13,3,5,One Hebrew manuscript and Vulgate (see also Septuagint and <a href='/NIV2011/10/11/3'>2 Samuel 11:3</a>); most Hebrew manuscripts <em>Bathshua</em>
NIV2011,13,3,6,Two Hebrew manuscripts (see also <a href='/NIV2011/10/5/15'>2 Samuel 5:15</a> and <a href='/NIV2011/13/14/5'>1 Chron. 14:5</a>); most Hebrew manuscripts <em>Elishama</em>
NIV2011,13,3,11,"Hebrew <em>Joram, </em>a variant of <em>Jehoram</em>"
NIV2011,13,3,16,"Hebrew <em>Jeconiah, </em>a variant of <em>Jehoiachin</em>; also in verse 17"
NIV2011,13,4,3,Some Septuagint manuscripts (see also Vulgate); Hebrew <em>father</em>
NIV2011,13,4,4,"<em>Father </em>may mean <em>civic leader </em>or <em>military leader</em>; also in verses 12, 14, 17, 18 and possibly elsewhere."
NIV2011,13,4,9,<em>Jabez </em>sounds like the Hebrew for <em>pain</em><em>.</em>
NIV2011,13,4,12,Or <em>of the city of Nahash</em>
NIV2011,13,4,13,Some Septuagint manuscripts and Vulgate; Hebrew does not have <em>and Meonothai</em><em>.</em>
NIV2011,13,4,14,<em>Ge Harashim </em>means <em>valley of skilled workers.</em>
NIV2011,13,4,33,Some Septuagint manuscripts (see also <a href='/NIV2011/6/19/8'>Joshua 19:8</a>); Hebrew <em>Baal</em>
NIV2011,13,4,41,"The Hebrew term refers to the irrevocable giving over of things or persons to the LORD, often by totally destroying them."
NIV2011,13,5,6,"Hebrew <em>Tilgath-Pilneser, </em>a variant of <em>Tiglath-Pileser</em>; also in verse 26"
NIV2011,13,6,1,"In Hebrew texts 6:1-15 is numbered 5:27-41, and 6:16-81 is numbered 6:1-66."
NIV2011,13,6,14,"Hebrew <em>Jehozadak</em>, a variant of <em>Jozadak</em>; also in verse 15"
NIV2011,13,6,16,"Hebrew <em>Gershom, </em>a variant of <em>Gershon</em>; also in verses 17, 20, 43, 62 and 71"
NIV2011,13,6,26,"Some Hebrew manuscripts, Septuagint and Syriac; most Hebrew manuscripts <em>Ahimoth </em>26 <em>and Elkanah. The sons of Elkanah:</em>"
NIV2011,13,6,27,"Some Septuagint manuscripts (see also <a href='/NIV2011/9/1/19'>1 Samuel 1:19</a>,<a href='/NIV2011/9/1/20'>20</a> and <a href='/NIV2011/13/6/33'>1 Chron. 6:33</a>,<a href='/NIV2011/13/6/34'>34</a>); Hebrew does not have <em>and Samuel his son</em><em>.</em>"
NIV2011,13,6,28,Some Septuagint manuscripts and Syriac (see also <a href='/NIV2011/9/8/2'>1 Samuel 8:2</a> and <a href='/NIV2011/13/6/33'>1 Chron. 6:33</a>); Hebrew does not have <em>Joel</em><em>.</em>
NIV2011,13,6,40,"Most Hebrew manuscripts; some Hebrew manuscripts, one Septuagint manuscript and Syriac <em>Maaseiah</em>"
NIV2011,13,6,57,"See <a href='/NIV2011/6/21/13'>Joshua 21:13</a>; Hebrew <em>given the cities of refuge: Hebron, Libnah.</em>"
NIV2011,13,6,59,Syriac (see also Septuagint and <a href='/NIV2011/6/21/16'>Joshua 21:16</a>); Hebrew does not have <em>Juttah</em><em>.</em>
NIV2011,13,6,60,See <a href='/NIV2011/6/21/17'>Joshua 21:17</a>; Hebrew does not have <em>Gibeon</em><em>.</em>
NIV2011,13,6,67,"See <a href='/NIV2011/6/21/21'>Joshua 21:21</a>; Hebrew <em>given the cities of refuge: Shechem, Gezer.</em>"
NIV2011,13,6,77,"See Septuagint and <a href='/NIV2011/6/21/34'>Joshua 21:34</a>; Hebrew does not have <em>Jokneam, Kartah</em><em>.</em>"
NIV2011,13,7,12,"Or <em>Ir. The sons of Dan: Hushim, </em>(see <a href='/NIV2011/1/46/23'>Gen. 46:23</a>); Hebrew does not have <em>The sons of Dan.</em>"
NIV2011,13,7,13,Some Hebrew and Septuagint manuscripts (see also <a href='/NIV2011/1/46/24'>Gen. 46:24</a> and <a href='/NIV2011/4/26/49'>Num. 26:49</a>); most Hebrew manuscripts <em>Shallum</em>
NIV2011,13,7,23,<em>Beriah </em>sounds like the Hebrew for <em>misfortune</em><em>.</em>
NIV2011,13,7,25,Some Septuagint manuscripts; Hebrew does not have <em>his son</em>.
NIV2011,13,7,34,Or <em>of his brother Shomer: Rohgah</em>
NIV2011,13,7,37,Possibly a variant of <em>Jether</em>
NIV2011,13,8,3,Or <em>Gera the father of Ehud</em>
NIV2011,13,8,29,Some Septuagint manuscripts (see also 9:35); Hebrew does not have <em>Jeiel</em><em>.</em>
NIV2011,13,8,29,<em>Father </em>may mean <em>civic leader </em>or <em>military leader.</em>
NIV2011,13,8,30,Some Septuagint manuscripts (see also 9:36); Hebrew does not have <em>Ner</em><em>.</em>
NIV2011,13,8,33,Also known as <em>Ish-Bosheth</em>
NIV2011,13,8,34,Also known as <em>Mephibosheth</em>
NIV2011,13,9,5,See <a href='/NIV2011/4/26/20'>Num. 26:20</a>; Hebrew <em>Shilonites.</em>
NIV2011,13,9,35,<em>Father </em>may mean <em>civic leader </em>or <em>military leader.</em>
NIV2011,13,9,39,Also known as <em>Ish-Bosheth</em>
NIV2011,13,9,40,Also known as <em>Mephibosheth</em>
NIV2011,13,9,41,Vulgate and Syriac (see also Septuagint and 8:35); Hebrew does not have <em>and Ahaz</em><em>.</em>
NIV2011,13,9,42,"Some Hebrew manuscripts and Septuagint (see also 8:36); most Hebrew manuscripts <em>Jarah, Jarah</em>"
NIV2011,13,11,8,Or <em>the Millo</em>
NIV2011,13,11,11,Possibly a variant of <em>Jashob-Baal</em>
NIV2011,13,11,11,Or <em>Thirty</em>; some Septuagint manuscripts <em>Three </em>(see also <a href='/NIV2011/10/23/8'>2 Samuel 23:8</a>)
NIV2011,13,11,23,"That is, about 7 feet 6 inches or about 2.3 meters"
NIV2011,13,12,4,"In Hebrew texts the second half of this verse (<em>Jeremiah… Gederathite</em>) is numbered 12:5, and 12:5-40 is numbered 12:6-41."
NIV2011,13,12,22,Or <em>a great and mighty army</em>
NIV2011,13,13,3,Or <em>we neglected</em>
NIV2011,13,13,3,Or <em>him</em>
NIV2011,13,13,11,<em>Perez Uzzah </em>means <em>outbreak </em><em>against Uzzah</em><em>.</em>
NIV2011,13,14,7,A variant of <em>Eliada</em>
NIV2011,13,14,11,<em>Baal Perazim </em>means <em>the lord who breaks out.</em>
NIV2011,13,15,7,"Hebrew <em>Gershom, </em>a variant of <em>Gershon</em>"
NIV2011,13,15,18,"Three Hebrew manuscripts and most Septuagint manuscripts (see also verse 20 and 16:5); most Hebrew manuscripts <em>Zechariah son and </em>or <em>Zechariah, Ben and</em>"
NIV2011,13,15,18,Hebrew; Septuagint (see also verse 21) <em>Jeiel and Azaziah</em>
NIV2011,13,15,20,"See verse <a href='/NIV2011/13/15/18'>18</a>; Hebrew <em>Aziel</em>, a variant of <em>Jaaziel</em>."
NIV2011,13,15,20,Probably a musical term
NIV2011,13,15,21,Probably a musical term
NIV2011,13,16,4,Or <em>petition</em>; or <em>invoke</em>
NIV2011,13,16,5,"See <a href='/NIV2011/13/15/18'>15:18</a>,<a href='/NIV2011/13/15/20'>20</a>; Hebrew <em>Jeiel</em>, possibly another name for <em>Jaaziel</em>."
NIV2011,13,16,15,Some Septuagint manuscripts (see also <a href='/NIV2011/19/105/8'>Psalm 105:8</a>); Hebrew <em>Remember</em>
